channel_id,channel_name,n_videos,cluster_id
UCLLKtnB7J-Rz8ILuikyKbrw,양치승의 막튜브 (YangBoss MakTube),10,1
UCLLo3MaJYSuyP5xLgM5Zr2w,깐따삐야,10,0
UCLN3-sTBFHRLhVtlVjZYG7g,수정다육 Succulent plants,10,1
UCLU--jMqrtuEwHPHyj6e-fA,거뜬형,10,1
UCLVAE_pcl33ELKMH-v3qKhw,[Toto Project] AI 육식토끼 토토의 미식 렌더링,10,0
UCLXCr6QsKjWwZZYR7hxqoFQ,차재chajae,10,1
UCLwCHoQ9h7DPXvLwx5XwTQg,먹보스 쭈엽이,10,0
UCM5nKsD-ZcmURptptXeicYQ,과장말고 사장하자,10,0
UCM8I0fLEuue4wvyk19EVBwA,손맛할머니 sonmat,10,0
UCMBkzMdeGMGQkzD_2KLWmXQ,장보심 jangbosim,10,0
UCMEymWAglBpb7phxXGbmoHQ,네네치킨,10,1
UCMSXTsIuYiaHgV6ONd4rnNw,라멘괴인웅성,3,0
UCMSz_yah88yZMC6js2p149A,로빈의밥상,10,0
UCMXFSqYCTcB4iIJLwUJaBrQ,심방골주부 Korean Food Recipes,10,0
UCMYWTWEIyAhd98yifsq6vEg,한식진흥원_ Korean Food Promotion Institute,10,0
UCMZDNDG8_-04Km1V3UC_Nuw,하지만알려줌,10,0
UCMZdWAFe2vlELIK3nDqgUzA,릴리안뜨개질Lilian knitting&crochet,10,1
UCM_wy4ABW79sPo4QfOoe-1A,[좋은가족]제주리쉬네,10,0
UCMeDHNjmybx1C4oNW4FiQ5w,Yummy Go 야미고,10,0
UCMfWUFKLLc_hibPzXzORZRQ,【大人の韓国グルメ】ココちゃんねる／코코채널,10,1
UCMhTqLSd-ltcimx6FJX_q7Q,아투더빠 김서방,10,1
UCMpuf80FwKLHrELwDXqZH4w,HIU English 하이유 잉글리시,10,0
UCMw3PVVuWeW_AfX_UhPyvOw,여니쿡 Yeoni cook,10,1
UCMwVpslitG_uJVsLwNkO3pw,장하다 장민호,10,1
UCN728nR9XbzXICnHXUAvbbA,리아버거가게,10,1
UCNB-6ArklP1Mgg11-Og2zMg,JUNTV,10,1
UCNBFvWLTlPsK6rpRpBv6Ecg,건강한 사계절밥상,10,0
UCNG_1Ap3uAQ_nwb-WaRctUA,그린씨 greensee,10,1
UCNI1my2ptSUdJvSEqxWYAXw,Hanh Nhan Channel( ẩm thực và đời sống CANADA),10,0
UCNI31C0aEEUD4cjC03w_xPA,마이천 MY1000,10,0
UCNIam-lUt69PyGWFDRYUuzA,한스 HANS,10,1
UCNOt7fd2GVXqOlTRL19xTpg,삼플식당(Sam Simple Restaurant),10,0
UCNQrGj9AStmVtTOICoE1WcQ,조빵이Jo_BB,10,1
UCNU_hCPq-Wu8kCysHH_L1Xw,금희랑,10,0
UCNbLi9EPm4zYt3KuAcMv3Bw,각궁이의 맛난소식GakgungTV,10,0
UCNdERLUICkazXRMp0_ZSKMw,구름이네일상,10,0
UCNfLlYC7wObdSLrh7kUf4lA,가평코난,10,1
UCNfRPuwW-hBNjZQc2tb9e3g,웍제이,10,0
UCNirgeVfOTaY3GrtqueoIPA,별난농사이야기,10,1
UCNmcTEOEOW89YtxIPQG9qFg,King Food 킹푸드,10,0
UCNx0TXIuGVEA_TWB5H2I6Lg,솔라시도 solarsido,10,1
UCNym9_2Jy9ujMA5i7_TV3CQ,소림사 주방장,10,1
UCO40W-yuMnpSUaN3Ti46F9A,오-하리 O-Hari,10,0
UCOJtgNii4TaufnoA-01LmAA,부천방송,10,1
UCOV_BpGzvmH7ZtjQOWg0bSQ,제당슈만,10,1
UCOZLqwJ6tNXrFdQEmeVEcUw,한끼해요 Hanki Eats,10,0
UCOgC0iCgdsDC0NV0KbTa7tg,푸른아오🌊AOBLUE,10,1
UCOx-mq0cHNKUqtZ2_dlSDmg,삼남자인삼농장,10,1
UCOzLa9yvxzFBfo7KLkIM6uA,숟가락요리사,10,0
UCP2XVjARenm51dHJGWwugrw,메주이평강TV,10,1
UCP4BzKRlQDURtYDiuMSV_Xg,아워홈,10,1
UCP8PHFHYyoW-85iAm40w3_Q,시나몬 cinnamon,10,1
UCPCznj9_ixMGsY_4oV9M12A,깡촌패밀리,10,1
UCPFW4r1nmTdtQUsAJSno1iA,속촌아씨,10,1
UCPFW9tE-hAuyR4037csZAqg,고은언니 한고은,10,1
UCPGlTVe2Alfxi919vgx6UUA,우따미tv - 웃음꽃다육 Korean succulent genius,10,1
UCPKJ7p3024QrPHxItYIvnOQ,착한밥상TV GoodTableTV,10,0
UCPKNKldggioffXPkSmjs5lQ,[햄지]Hamzy,10,0
UCPZaUnhJWtirm_erLyRaiag,칼맛나는TV,10,0
UCP_Co2tfuSX_YJ3zkOCTNjA,지탱크TV,10,1
UCPaApoLkmPqxCeZF7gjoc3w,planD플랜디,10,0
UCPo2CGTk0Ydw4UJEAAUY5dQ,참살이자연집밥,10,0
UCPpSG1fTjURODZvlfsYuE9A,빵야TV,10,1
UCPq6-xGm6uiuE8pCT1DO8UA,셰프애찬,4,1
UCPqJqF3DUyUN4842x_0xAxA,식경이 SikKyung,10,0
UCPz4i66EweVQPddqYq7uULg,서울우유 seoulmilk,10,1
UCQ2fM6iGYUz2X495XgbuCTg,찐아재,10,0
UCQ78pL5DDj0qTD_G9X2ntXg,또윤DDoyun,10,1
UCQ9qxrZs2QY5vf5uiLs79xw,은의 주방 eun kitchen,10,0
UCQA89gPDjJ-1M1o9bwdGF-g,맛있겠다 Yummy,10,0
UCQE9yvnfE0KP8LCfPYfyd0g,영종맘 - 안여사네,10,1
UCQFFNPnL9-Cn8k6gGOiJicg,탁선장,10,1
UCQIRfILXbBeCi9qW1HOA0fA,ХОЧИ МИРЗО OFFICIAL,10,1
UCQKQTgZJo3PlxA-9V1Z51XA,데일리서울 한강 라이브캠,10,1
UCQMvqS3JDvRjo_5JfsXY1Gw,한국의 멋/Amazing Korea,10,0
UCQP_2Ckztg0vGmQdaedv4BQ,성실푸드(Sung-Sil Food),10,0
UCQTLz_hauzjE4uheUy7ZBwA,주토피아 - 어디에서도 들을 수 없는 술 이야기,10,1
UCQXInJpYzNel0vxsU5QZqAw,Cooking Kun,10,0
UCQZ0QEGFyXr_-0kEoLfeVjA,Emily in Korea,10,1
UCQbHLJN8rG_HPhnmvu61QaQ,언스페셜티,10,1
UCQg7opkHC1IIHYsIRuivMbw,무니키친MoonyKitchen,10,0
UCQkIH55mkTKgecG2HTYAk1Q,ㄴ신봉선ㄱ,10,1
UCQqxen9IRj-gmJlQXO8qZ_w,레시피 dream,10,1
UCRFQtwC3mob_ce5ggN_cVEA,써브웨이,5,1
UCRHbU_urWsx4mvSd-pokgMA,MOCCA무비,1,1
UCRcj0GSaOmDdFukahVS4u1A,뇨리 티브이,10,0
UCRdMRndxhmWcpLNKosr06Jg,연홈 yeonhome,10,0
UCRgBlQGkRnlx3Jxv-PNStSw,돼지수산 158,10,1
UCRqECJwcH6yvuPvYu0Q7hsg,골든 글로우  Golden glow,10,0
UCRrVM6wIWVdXsVP4b669tBg,골드쿠폰라이브,10,1
UCS4Sy_Q_3WrNIIjE3xLFkbQ,"울산댁의 오늘저녁, K-mom's cuisine",10,0
UCS5SSpJRrT5A6pEW3sjgh3g,킴주아 KIMJUA,10,1
UCSWpQJPREdwxwF0uRnOwimQ,VLOG 제제 (JEJE),10,0
UCSayfA1h6hQMRYYP_bPxl1A,야미이츠 Yummy Eats,10,0
UCSg2Jqo_AGTtWHAMYxNf11g,JJAEMI 째미,10,1
UCSmhWBsryu1APvhg3xQT1oQ,ONFOOD 온푸드,10,0
UCSpj7T1DuVUA5U7DaLS9Lzg,야가다 주호,10,0
UCSumEwGVqyxK8paBkhgBLDA,미팩TV미라클스토리,10,1
UCT-tI_HRDfeJ0iV-10DQIfw,다비나,10,1
UCT1xn_mNhQ7zWJxL_XO0sig,채커피,10,1
UCT3zf4NvPUUAfABV-RLtKtg,유스뿅 /  YUSUKE,10,0
UCT8SRDYYHwV4RwotrU00A0A,핫세[HotTube's Diary],10,0
UCT9jz_2nJkrFIBs2L6LVfRA,뿜니버스,10,1
UCTFjxmJVbIr-bqjyFkmdMAw,세상의 모든 와인 All that wine,10,1
UCTIEKbNIqTxj8ip3NYw5xbw,정슐랭,10,0
UCTIiGl3YTwzyEsArwlOExsg,이종임 스타일 채널,10,0
UCTLkcm69bdWHTuJ7pC4OYHg,🐕‍🦺아지이뿐이tv(한기형tv찐팬),10,1
UCTNgfQZzW48KL-7718mKx6A,보보혼술,10,1
UCTNjpHEtyz4PTFfYfYsv9SA,아리 AREE,10,1
UCTXuCSZxMDaneK7t6DVs21g,sini시니,10,0
UCTZhDJG4P_ex9A40BKVSHoQ,크집사빨간맛,10,1
UCTdB43wF5rksLMYqZQ4aXUg,오맘쿡  5mom cook,10,1
UCTj67Hns0DZi6PmzzKR1MpQ,잼잇 Jam-Eat,10,1
UCTmKuUemu1o4fd8FJvFcZyQ,유키의 하루,10,1
UCTnh0emT-bCQDQY_9q5yeEg,고기아재 GogiAzae,10,0
UCTx3aCntDvkq-hGtOjKVSnQ,먹어볼래TryToEat,10,0
UCTykoSzR7BUci25hHm-bqgg,코지마,10,1
UCU-AygfHBqYREQpilArKHZA,꿈꾸는할멈,10,0
UCU0MrKoFa2SIkWLFnmPepWA,영나미 베쏘,10,1
UCU0OdLJZ61qZwt9P4g6nWPQ,야미야미YumYum,10,0
UCU26eZ726Kobl4xOdYKPGhg,김술포차,10,0
UCU296hL1ktMbEVhTkIKsPhQ,미니얍!,10,1
UCUBJd6JEUqmjgttfWK78m_Q,live fish fillet 거제도 수아아빠TV_ (dress Fish),10,1
UCUGOEAzA0OxeWzPS6T1giCQ,와인여신 _Wine Goddess,10,1
UCUHO_Qus2BYhVv9_oIwfHVQ,Pan K's The Pancake Artist,10,1
UCUQ0pd9WteRbOoeoF1PPi1A,쏘소담_주부,10,0
UCUQZ9QEumBLRCYa0rXcjoVg,CHAEWON Family Cuộc Sống Hàn Quốc,10,1
UCURWD7-9HZmZYZ0K3Vk00Jg,Food KT,10,1
UCUSvedwAkAsR0Ii3qzsFz7A,럭키 주키파 냥쌤,10,1
UCUTILrcak54H05HoCtgFNHg,조시의 유학,10,1
UCUUfhq_n7pctAX5LaMD0WUA,배리나Lina bae,9,1
UCUXYT0CqvBx1ZysmxSW7EDQ,공혁준 RHDGURWNS,10,1
UCU_9UGoDcrSFYwyIs0iokKA,혼자사는키큰언니,10,0
UCUaiiABtCRBTzU7MHSzaReA,지니킴,10,1
UCUkEZPjq4BSwWc9MkucreuA,슈왕 Chef_Shu Wang,10,0
UCUl5aslyfnkps1nQiWyG4Rw,장향진의 나만 알고픈 약선요리,10,0
UCUoaVI36xr9ipyRiyILHoYg,연로미,10,1
UCUxXrqHwz836pHcRZRVJLhw,수향TV [suhyangTV],10,0
UCV6M_9-J7nuf13Igxn-DNww,인아짱 Inah Eats,10,0
UCVC3hxOueo2QDUWFtQe273w,BAKET,10,1
UCVDjIdGqYxRUk-upINopUNQ,쿠킹 프린세스 cooking,10,0
UCVILvX9vIp-vMFGmCYJtG3A,잡식맨 JOBXICMAN,10,0
UCVIUkkWqnB4KQlGOF9Vy6LA,거루TV(GEO.RU),10,0
UCVNbLEbA3nXhpg_HDEHEkZA,유수형 TV,10,1
UCVO2DhlcXYIMJcTh6jmDJYA,로라식당,10,0
UCVQePGO5SEmgNueRWuFH6wQ,밥배,10,0
UCVRUiOBn68y0xJv5pT8qlOA,앵우[AengWoo],10,0
UCVU7xNN0kCNnt0ed6_v8XkA,마스터셰프 신동민,10,0
UCVXx89z5j3gkQMGScNqmWjw,함께해요 맛나요리,10,0
UCVYfq00z2b38Z1EK9BMwsWg,쪼끄맹,10,1
UCVaPTUuJy7tFC8YAYW6GRqw,yedy101,10,1
UCVvMCyrOr1i7pOpQpZ_fg1w,아기맹수 김시현,2,1
UCW78wkSCCBpad3Yg3JZYy-A,정육점아지야meatman,10,0
UCW93TxguFksJh7K4gZL6UqA,세오의 일본살이,10,1
UCWBdy1Q13pbAENUtLJj4FWQ,박일만,10,0
UCWCLWodKLFEgFa5PINdGbUA,소믈리에 케이지,10,1
UCWJ-2Qht_-dwHpB831FAF1g,휘토피아 htopia,10,1
UCWYTovY3DwQQOpyZO18oYHg,조하니,10,1
UCWi8b84fdEWGagiw2LWTCRA,삐유 _ 홈베이킹,10,1
UCWkHEwAkgjfkhoe1O6HQTvA,인생맛렙,10,0
UCWkI9Qcm3vfRY0bZw71ZzYw,하음쿠킹 Haeum Cooking,10,0
UCWkWBF7yPoh4BoPro-80Wsg,쿠클티비(CoocleTV) - 건강한먹거리,10,0
UCWr-G5KdZtJjfSeVah_jLPQ,찬밥식당,10,0
UCWrh9haWsTEAQF9UEg6AEFQ,소소황 Cook & Eat,10,0
UCWuWpKhbGev8Za4J-jfdSXw,홍영기(young gee Hong),10,1
UCWveBrDFpKmAkMdGIDsX3GQ,산촌tv,10,1
UCWyjY6ykM58LO5ipzRgIzGA,정호영의 오늘도 요리 Kitchen Caden,10,0
UCWztxgLv8qBa-1F8AYjuxGQ,민트하임:MintHeim,10,0
UCX-Up3VNrObbGMXIIHuTsMQ,채널광주,10,1
UCX-xq5-sxAAGlLm4OewIKOw,애플쌤 Applessam,10,1
UCX1iUx9aO9d57NC3aNU3qlA,면상호[NoodleFighter],10,0
UCX6rMyY82f__0ShNyCCv4JQ,어서와 에스원,10,1
UCXYCWK12UPsuA3w_VPNI6dQ,주당 김자케,10,0
UCXealIDwlGey002JgVml4Tw,알콜인생 시비삼촌,10,0
UCXpmZe257wmJ8BiPtqI0siA,운주우성스님의 템플라이프 Temple Life,10,0
UCXpnpuTHshZGZSt00GTlTrA,재재의하루🐰🌵,10,1
UCXqsvL6DG5K2fVEvApbkUOQ,조정현,10,1
UCXwGJ6ycKvNkUb8vmVrb1_w,58청춘 [58YH],10,1
UCXxrIeCbAwSPpl8Uw_0LnOw,"보상데이(엄마손맛,요리고수★) KOREAN K-FOOD TV",10,0
UCY2uWQDCzn_ZE-JpTfDRR2A,입질의추억TV jiminTV,10,0
UCY3r5c2-cpUgXycsLFL2Xiw,쩐슈,10,0
UCY6-zah4BaTfM5lb5QbX_aA,슈가레인 조한빛,10,1
UCY60BF0M8RkXvmMQeKp2PSg,전국집밥자랑,10,0
UCYOFf3IQ8jaondMgnVDMluA,혁이네집밥,10,0
UCYPD-uRGTj9gvz5Ng_Uyfaw,천재소녀 KitchenStory,10,0
UCYVEmKA1m5Y6TiErpVv1RnQ,Lucky Doyun Family 🇰🇷,10,1
UCYXrU1RWpdv6RvxgMfg_0eg,운오집,10,0
UCYZ6RAsAQhKq1oixpDTL3jw,검율농원,10,1
UCYdkpsHrZukaez4-VggOicg,베트남 서기티비 SEOK2 TV -서기와 베트남사람들-,10,1
UCYo5wuzNmJ3wrAvWSkYex_w,효녀HYONYEO,10,1
UCYqKok1NJsZ2KXBrelUwatA,아메리칸 미트스토리,10,0
UCYyBBZ9rBYjbA-oHENepISA,니스일상NISS,10,1
UCZ-8O9WwagxNFj5Cc_TYfSw,술맛여행놈,10,1
UCZ1wYQHk1yVle18u8FA8AvA,배말랭,10,1
UCZ7GPhyPT-HK6bojnpdhSXQ,[좋은남자],10,1
UCZB46K4sfmsenbUMYi16Q_A,향쿡 HYANG COOK,10,0
UCZNkx1fBaATbag4LjI_UvnA,최유라의 Hey Youra 헤이유라,10,1
UCZSH766U432soepRciQvd3A,JUN PARK,10,1
UCZTPmBCj8BLhn0DpzGaz4gA,버거형,10,1
UCZVD--cl8FLRn7kmSudAuBA,과나gwana,10,1
UCZffS3HZmQz18zuCWStcfSA,셰프 안성재 Chef Sung Anh,10,1
UCZk7hFXT_ZsCwChsYtJT-Tg,주제도 모르는 놈들,10,1
UCZmhLlhec0rmzUN0iNt2CQA,방송태평양,10,1
UCZnC5XlhVApnUjZk6h0zmLA,투밥스,10,0
UCZyGlONQHfpRicS_yrQB09A,산으로 간 달건 Mountain Gangster,10,0
UC_4zNDzvvzTwhxJkPPkVDIg,영양고추 연이네농원,10,1
UC_68ISPbWhbx9So4YMtsORw,국전문거창,10,1
UC_9JXnGVBdN7NeAb7jgitcA,청산별곡TV,10,1
UC_L8BUEwRI2DDb2eew5LK-A,빵장금,10,1
UC_PbcoGSJzuFdOeAwS5x2vQ,The Food Club,10,0
UC_PwXJ8tOHrCodFA3qD1tkg,하윤알유 hayoon r u,10,0
UC_btQZ67ZoF76xIHeOWsA2g,도이Doi _ 솔직리뷰,10,1
UC_hQ4MSYn_u1ET2R-UoQiaQ,보링이섬,10,1
UC_lPYQ5ddh506aZ9CcEUIig,Eating what is Given 오스틴,10,0
UC_xJyPezZcZB98N8bJcI64g,엄지공주이야기,10,1
UC_yQCVU_68rWQiEpuuCSMlA,임해장,10,0
UCa3ktyzwbkR9Ej-Ux6eTfLA,뚜벅뚜벅 서부남,10,0
UCa56qkMvVvq1IMn4xbXaKEA,삼대장 Samdaejang,10,0
UCa67Zja7RwkHtD65jWs4wZw,향순이TV,10,1
UCa8fqY6Azo62NQxafCSvYAg,여보클럽 미란마마,10,1
UCaA33Jxr-f6kWRf0NbwFEIA,광수엄마 건강요리,10,0
UCaF0QcmXcjGva4vMmJEHRwQ,남자들의 주부생활 men's cooking,10,1
UCa_VW4GBNduPQ14E7W2DgIA,리스컴,10,1
UCabbKaSrhHPblkH23JfdV_g,장사반장,10,1
UCagvBNz5N09i3hrneuWgPmg,もちちゃん,10,0
UCajLD-PJlWxl79EaU4CsEyA,나랏궁 여무강신정,10,1
UCanfXQ5hNSHwMtxOgg6ihnQ,아델코바늘 Adel Crochet,10,1
UCaxvyTYdWaDXupmgj5ttDUQ,Starbucks Korea,10,1
UCazHEBmumgKYsCWQ31Ja7TQ,스튜디오 몰링 Studio Malling,10,1
UCb2DTKil5JT5zoQb5PFuVwA,“먹방 몬스터 울산마동석” 💥,10,0
UCb2wQgdDmoAbLdiBpJ8Ruiw,째링,10,0
UCb4bVA5kBfTsZCLaN9iJqjQ,데프콘TV,10,1
UCb7KNFvMuvQz9LPRK4xyzfA,wineking 와인킹,10,1
UCb8nDur5xUEH_CMjYCpWaDw,쿵맘,10,1
UCbGLsl8gGB9Ly9lKDTRx5qA,반아트는 주행 중ㅣ酒行 中ㅣVanArt Alcohol Trip,10,1
UCbOz826iZO71okvn0DRBt4Q,짱아남매 : 요똥이의 요리성장기,10,0
UCbUC6-hNh1itGbgDa_e9kNg,서엘맘 Seoel mom,10,1
UCbXI3MhDwtjcXmFapjCEcJw,Zespri Korea,10,1
UCbriN-2SABqP_71XV8JG4IQ,韓国人ヨンヘ[韓国旅行 韓国グルメ最新情報],10,0
UCbwN-xWm7_1Nm6_t5zQ01zg,나무 도감 공부,10,1
UCbzI92w5vWa6mEj1dACfy6g,푸메Fume,10,0
UCc0ot6V8iYwP4Svt6zRjZSQ,로즈키친 Rose Kitchen,10,1
UCcCs2Xsh15EOFRVpLNqHwug,사위TV_요리와 일상,10,0
UCcDZPjAsL2EBy_Lz45Lp8BQ,캘리애 빠지다,10,1
UCcNUpInQt1tI3JC_oTPQ20w,요리왕비룡 Korean Food Cooking,10,0
UCc__HbmQYkWOMWOQeofrLNw,복부인,10,0
UCcfKn5ex1g8zgK4eYtbReoA,코지 COSY,10,0
UCci3ekONGGf4njfCemeGsLA,류니키친 Ryuniii Kitchen,10,1
UCcjmCG5tTegWwqcSDSkDevQ,깡주은,10,1
UCcmfClzLKwv8zjSVLEpcGsA,SyriSyri,10,1
UCcwv7zVVD5Zj4Mylxj9I2EQ,방데이지 Bang Daisy,10,1
UCd38-J2biRy64FGGIN8CKlw,맛출장 | 마츠다의 맛있는 출장,10,1
UCdB_o5jXGuCVL_Zj7CRAhVg,얌코리아 YumKorea,10,0
UCdGwDjTgbSwQDZ8dYOdrplg,Soon Films 순필름,10,0
UCdStZGGtJlnvtPBLMjKOjSQ,범진뭐해,10,0
UCdZX-lHiBTJNqUD0QlyHInw,광덕아,10,0
UCdmd8CgMCO6kxngzjTBRn0g,미소miso,10,1
UCducfzODC9lt4cR0tZBOOxw,남자의 취미,10,1
UCdwLMpZeFXN5ODyCO9warSw,애봉이,10,1
UCdz7HcTQOaHCoAEJBs-MlNQ,찐푸드 JJin Food,10,0
UCe1ZsGtbRx2pgajGzwB9L0A,FoodieBoy 푸디보이,10,0
UCeCmOrVaCGwKGMIWP948WNw,고봉이네 Gobong's Story,3,0
UCeDBzhU5pKttTSaMAXAAybA,달곰삼삼 우리애들밥,10,0
UCeO-X7LzHBcO8NHKpvaIo9g,규리 KYULEE,10,1
UCeOwi85w01FOOi9VGOdlRaA,오늘도 베이킹 Baking again today,10,1
UCeTWemRIomXooZWz2zTxKzg,강인 KANG IN,10,1
UCeUisiec4oauZ7ngZ-FSOCQ,Tei's Happy House(태희의 해피 하우스),10,1
UCecwU0Adb0SUQHQjxLygW-Q,주부의 집밥 요리,10,0
UCeiWTEUzY0hlbe4jFjNMPVQ,ひとりより,10,0
UCemmEVQtHZmvCJ0kcIX4cIw,한국시골,10,0
UCepLjVoNirPHYWI5andIRPg,이계피 요리채널,10,0
UCepaQ4SbRkRyJR0E6qNgF0Q,가마솥아재,10,1
UCet4VXBGsHn8PRUOOhnCFgQ,산골맛집김선생과 제2의새마을운동,9,0
UCewitUbsXnyjvJjGgxa0IYw,침착맨 원본 박물관,5,1
UCeybtvnMOswZXLMTReEt0XQ,소이는라떼,10,0
UCfA58wxQoMZyRpDrwwMrq6w,수요주식회 - 한 잔할까요?,10,1
UCfBazeBqkG8914bfC0oy_bA,제이월드,10,0
UCfEJT0blRTtcW_3WC8CO0PQ,시골 엄마,10,0
UCfFi7-7_41KLVYHJtZ_wbrg,와지트 WAZIT,10,1
UCfJvjZ4pYpxNQQEevBuY_XQ,네루짱NERU,10,0
UCfeNRv3gLc0nnlzDQCs-qvw,올드패션 Old-Fashioned bakery,10,1
UCflhJ_M35sFyC6agKg0jgnw,엽동,10,0
UCfs-Jq8QqiIucFAM4mOdFJw,술주하 / SULJUHA,10,1
UCftypYUp6boUauNi_P5WdZg,도남이먹방Donam,10,0
UCfugxK22rRKUWMtgYNTvzog,꼬꼬PD가족[Kkokko PD Family],10,0
UCfxSyqDWlIY4eyBPW64lZ5w,양희경의 딴집밥,10,0
UCg-p3lQIqmhh7gHpyaOmOiQ,영국남자 Korean Englishman,10,0
UCg4Am0srDqvm0ETVGylGevQ,솔바위 팜 [Korea Farm Story],10,1
UCgVbqwV517Dsu1cRbk2ZM3g,먹지희Mukjihee,10,0
UCg_xrQ9KMN7wL4moBwuxZWw,꿀주부 Honeyjubu,10,0
UCgakVU9m5b79W-uQjfK1_nQ,Akang Daniel,10,1
UCgf50OM3In2c5bBXXS0YTQw,포크밸리-부경양돈농협,10,1
UCgw_dr9Y8mZ4uzJLXDVTBSw,김복순,10,0
UCh-PIUDPlZkXnwU5zgX_oAw,한국 맥도날드,10,1
UCh0SoBL5L5bEz3Hk-mQ3Dtg,도른 에밀리 Emilie Dorn,10,1
UCh4TNvx1G97z66ohA-iHBSw,바리스타홍 baristahong,10,1
UCh8wbl38bTgyiQPKlopZWZg,부부세연_seyeon couple,10,1
UCh9CAn408GQhFx1d9Alydbg,볼매여사tv,10,0
UChQCh4bvbkc34pkSSqpgkVw,리뷰타임즈#ReviewTimes,10,1
UChRwTKp_mOTtqeJUeHgfZag,홈쿡쌤,10,0
UChbZEmY6uHbTRHxu5g--c7Q,일타쿠마,10,0
UChcWXp8uJbcfq9EAIHp_bUw,교촌TV,10,1
UCho-kNWD5gnMRwh5hSWjofg,비노이스타 Vinoista,10,1
UChohCCCKwaZAXrfmdurxdyA,엄마새 mommybird,10,1
UChu1vY_Mb0XVpfkruXoaiWg,빈스푸드 Bin's Food,10,0
UCi4NDFWWMohmHMWxBd-06kA,똘맹타로,10,1
UCi8nXB8vvV4HEaKCCdxnGxg,드렁큰킴-Drunken Kim,10,1
UCiP6DC506B35Xve6M22ScAA,이봉원테레비,10,1
UCiULanlNBXuMkaP9OiZWgYQ,율리 YULRI,10,1
UCiiV8stcewhoCNyiErr7GtA,야미보이 Yummyboy,10,0
UCj515KkJRYCIUbenzrbuXgw,현주엽의 푸드코트,10,0
UCj8F8AXFrS0jpXWVkamylcA,요리슈 YORISHU,10,1
UCjEGRIsJ7rh72t25p5j8rrA,팝콘티비,10,1
UCjF97oDlA-GXYE_j4Gw5c4g,맛찾꾼 Yummy hunter,10,0
UCjHNx24ZrAsHNmI4FCFxVgw,고요한 식당,10,1
UCjJCcXQ1al2Wbq5mkVDYcaQ,사랑과 은혜,10,1
UCjKYk0bQzmkS4fdkhkIy_Ow,개그우먼양귀비,5,1
UCjUKBQtBBJ_TocIkmpKwTBA,밥할머니.,10,0
UCjWXYUaa_IbqIoqu6u33tLw,신애라이프 오디오성경 Shinaelife Audio Bible,10,1
UCjZhSJP6ridQzH75e48wyIQ,hongsi 홍시,10,0
UCjhb298FuLDckcZ6MEATkRQ,한국 아빠의 맛있는 여행 Korean Dad Journey,10,0
UCjsxEVJ_Y2TkwP_oCekaz9g,쿠킹샘주방 Cooking Sam's Kitchen,10,0
UCkBoDzncl64EZ-Ggh4g5pCw,섬마을훈태TV,10,1
UCkEm9nRSzZxB6FinIWnbJ2A,데비마마 DEBBIEMAMA,10,1
UCkW3qWVwgkI7mL0eFPVOlPA,한국맛집K,10,0
UCk_3a-MuiKzU89FM-uyNPug,해남고구마사랑방,10,1
UCk_S35G4UW5khtFvbA1iDxQ,세계속한국인,10,1
UCkahcTbfqg3HZ0EHyi356AQ,지미테이블 jimmytable,10,0
UCkcunEvzAxmlaLew-S3PlAw,댝생,10,1
UCkhq-erzYr-Ki_OZUuNYaSA,#품바매니아장털보TV,10,1
UCktCmRJ7cVEureEmZqs03UA,거제도며느리 리나RINA(コジェ島ミョヌリ リナ),10,1
UCkumyYu10MyI9brQokpPWyw,빵딘 Breadin,10,1
UCkxvX8lNP_TkiLde378oHUg,뚝딱Tooktak,10,0
UCl0HemfAt7dShJRf59_cuGQ,GS25 l 이리오너라,10,1
UCl23-Cci_SMqyGXE1T_LYUg,성시경 SUNG SI KYUNG,10,1
UClCc-FOXA9xgBUz6HOQ8baA,예나러브 [Jun & Yena],10,1
UClN1a2dpx5J8MX2czwyWzXw,jellainkorea 젤라인코리아,10,0
UClY2gt8hKK9uslND8Tur_1w,정령왕,10,0
UClhRyWfax9_XFGUZBpgXphA,야코 やこ,10,0
UClk0Cpeq6rObz6aReNxZQTA,농협목우촌,10,0
UClsLP659P7Vhc1qQoo9vE3A,인천맛집상륙작전,10,0
UCm1-w59_3Ksj5jqAkx-ebnA,설당먹 SUGARMUK,10,1
UCm1f4fAeBy7j26ksfrWrlMg,햇살의정원,10,1
UCm86mketHL5xaWMASFc_QVg,365일 치팅데이 레시피,4,0
UCm8wI8rXC-csApZqkF4d5XA,Solecito,10,1
UCmE4NuTfSISuz6UFiktosag,세라는 술말려,10,0
UCmI0zekAJGHrutOsNyNUGeg,КАСЯ КИМ,10,1
UCmJEpV4hLzGWLU5rrdOHMhQ,더들리,10,0
UCmPr2DAesVWT8f3YV7QpxUg,산삼 능이 약초산행 TV,10,1
UCmd63ox9-xMTbMFHZQeDAhg,쑤니님(SSUNI),10,0
UCmnxRmoAsHpPQmbFD9OiouA,Saeron Life,10,0
UCmp61ap5-dkuBBaIjfrYdVQ,제주에디 Jeju Eddy,10,0
UCn64fSqF2l4rkkjtQUpku2A,집나간아들 Runaway Son,10,0
UCnP8Ui8adDM1XWCRfZcEYOQ,푸드스타일리스트김윤정 _ 그린테이블,10,1
UCnYZduHHeDcsLE896a9aTlQ,요리무사,10,0
UCnZ_FOKhwrBq9LsCJbDl_Ig,요요핑키 YOYOPINKY,10,1
